;% accepted last year;% immediately rejected last year;Articles published last year;Average number of review reports;Average number of review rounds;Decision time immediate rejection;Difficulty of reviewer comments;Duration first review ;Five-year impact factor;Issues per year;Journal link;Kind of complaint procedure;Manuscript handling fee?;Manuscripts received last year;Open access status;Overall rating manuscript handlingOverall rating manuscript handling;Quality of review reports;Total handling time accepted manuscripts;Two-year impact factor
0;['n/a'];['n/a'];['n/a'];2.0;3.0;n/a;5.0;3.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/asia-pacific-journal-of-management/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;4.0;4.5 mnths;['n/a']
1;['n/a'];['n/a'];['n/a'];2.0;1.0;n/a;n/a;1.2 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-management/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.0;1.2 mnths;['n/a']
2;['n/a'];['n/a'];['n/a'];2.0;3.0;n/a;3.0;3.1 mnths;['n/a'];['n/a'];https://scirev.org/journal/technology-analysis-and-strategic-management/;['n/a'];['n/a'];['n/a'];['n/a'];2.0 ;3.0;6.4 mnths;['n/a']
3;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;3.0;2.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-hospitality-management/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;3.0;6.0 mnths;['n/a']
4;['n/a'];['n/a'];['n/a'];1.0;3.0;n/a;4.0;4.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-product-development/;['n/a'];['n/a'];['n/a'];['n/a'];2.0 ;3.0;9.0 mnths;['n/a']
5;['n/a'];['n/a'];['n/a'];2.0;1.0;n/a;n/a;2.5 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-marketing-management/;['n/a'];['n/a'];['n/a'];['n/a'];2.0 ;1.0;2.5 mnths;['n/a']
6;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;4.0;2.8 mnths;['n/a'];['n/a'];https://scirev.org/journal/public-administration-quarterly/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;4.0;5.8 mnths;['n/a']
7;['n/a'];['n/a'];['n/a'];3.0;1.0;n/a;n/a;3.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/management-science/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;5.0;3.0 mnths;['n/a']
8;['n/a'];['n/a'];['n/a'];3.0;1.0;n/a;n/a;1.7 mnths;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-management-reviews/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;5.0;1.7 mnths;['n/a']
9;['n/a'];['n/a'];['n/a'];n/a;n/a;82 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/journal-for-east-european-management-studies/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
10;['6'];['65'];['n/a'];n/a;n/a;0 days;n/a;n/a;[];['4'];https://scirev.org/journal/journal-of-international-management/;['Editor'];['no'];['n/a'];['optional'];n/a;n/a;n/a;['2.53']
11;['n/a'];['n/a'];['n/a'];n/a;n/a;68 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/organization/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
12;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/journal-of-business-strategy/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;n/a;n/a;['n/a']
13;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;4.0;11.9 mnths;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-production-research/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;5.0;12.9 mnths;['n/a']
14;['n/a'];['n/a'];['n/a'];2.0;1.0;n/a;n/a;2.7 mnths;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-manpower/;['n/a'];['n/a'];['n/a'];['n/a'];1.0 ;2.0;2.7 mnths;['n/a']
15;['n/a'];['n/a'];['30'];2.0;2.0;n/a;3.0;3.9 mnths;['1.10'];['4'];https://scirev.org/journal/journal-of-management-inquiry/;['Editor'];['no'];['n/a'];['no'];4.0 ;4.0;7.0 mnths;['1.20']
16;['n/a'];['n/a'];['n/a'];n/a;n/a;1 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/industrial-management-and-data-systems/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
17;['n/a'];['n/a'];['n/a'];n/a;n/a;11 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-industrial-organization/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
18;['n/a'];['n/a'];['n/a'];n/a;n/a;2 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/organization-science/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
19;['n/a'];['n/a'];['n/a'];4.0;2.0;n/a;2.0;8.5 mnths;['n/a'];['n/a'];https://scirev.org/journal/relations-industrielles/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.0;10.0 mnths;['n/a']
20;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;3.0;3.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-civil-engineering-and-management/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;3.0;3.5 mnths;['n/a']
21;['n/a'];['n/a'];['n/a'];3.0;6.0;n/a;4.0;2.7 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-management-studies/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.0;8.6 mnths;['n/a']
22;['14'];['25'];['125'];3.0;2.0;n/a;4.0;2.7 mnths;['2.38'];['8'];https://scirev.org/journal/industrial-marketing-management/;['Editorial board'];['no'];['921'];['optional'];4.0 ;4.0;3.0 mnths;['1.82']
23;['n/a'];['n/a'];['n/a'];2.0;3.0;n/a;3.0;1.9 mnths;['n/a'];['n/a'];https://scirev.org/journal/economic-and-industrial-democracy/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;3.0;5.8 mnths;['n/a']
24;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/research-technology-management/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
25;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/journal-of-corporate-finance/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
26;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/academy-of-management-journal/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
27;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/systemic-practice-and-action-research/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
28;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/leadership/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
29;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-entrepreneurship/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
30;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/journal-of-industrial-and-management-optimization/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
