;% accepted last year;% immediately rejected last year;Articles published last year;Average number of review reports;Average number of review rounds;Decision time immediate rejection;Difficulty of reviewer comments;Duration first review ;Five-year impact factor;Issues per year;Journal link;Kind of complaint procedure;Manuscript handling fee?;Manuscripts received last year;Open access status;Overall rating manuscript handlingOverall rating manuscript handling;Quality of review reports;Total handling time accepted manuscripts;Two-year impact factor
0;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/therapie-familiale/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
1;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/american-journal-of-health-promotion/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
2;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/journal-of-social-work-in-end-of-life-and-palliative-care/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
3;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-health-care-finance-and-economics/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
4;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/clinical-gerontologist/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
5;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/obesity-facts/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
6;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/journal-of-electronic-resources-in-medical-libraries/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
7;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/alcohol/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
8;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/human-and-ecological-risk-assessment/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
9;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/journal-of-sport-and-health-science/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
10;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/cambridge-quarterly-of-healthcare-ethics/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
11;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/mens-sana-monographs/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
12;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/journal-of-cross-cultural-gerontology/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
13;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/social-theory-and-health/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
14;['50'];['2'];['500'];2.6;2.1;1 days;2.8;1.4 mnths;['4.70'];['12'];https://scirev.org/journal/journal-of-medical-internet-research/;['$90'];['yes'];['850'];['open access'];4.7 ;4.3;2.0 mnths;['Editor']
15;['n/a'];['n/a'];['n/a'];2.7;2.4;8 days;3.7;2.4 mnths;['n/a'];['n/a'];https://scirev.org/journal/social-science-and-medicine/;['n/a'];['n/a'];['n/a'];['n/a'];3.9 ;4.0;4.8 mnths;['n/a']
16;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;2.7;2.8 mnths;['n/a'];['n/a'];https://scirev.org/journal/ageing-and-society/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;3.8;4.6 mnths;['n/a']
17;['n/a'];['n/a'];['n/a'];3.0;2.5;n/a;4.0;1.9 mnths;['n/a'];['n/a'];https://scirev.org/journal/science-and-engineering-ethics/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;5.0;2.4 mnths;['n/a']
18;['n/a'];['n/a'];['n/a'];2.0;2.0;14 days;3.0;2.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/tobacco-control/;['n/a'];['n/a'];['n/a'];['n/a'];0.0 ;4.0;2.2 mnths;['n/a']
19;['n/a'];['n/a'];['n/a'];3.0;2.0;24 days;2.0;4.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-medical-ethics/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;4.0;9.0 mnths;['n/a']
20;['n/a'];['n/a'];['n/a'];n/a;n/a;15 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/journal-of-health-communication/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
21;['n/a'];['n/a'];['n/a'];n/a;n/a;7 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/journal-of-urban-health/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
22;['n/a'];['n/a'];['n/a'];n/a;n/a;42 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/health-communication/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
23;['n/a'];['n/a'];['n/a'];n/a;n/a;10 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/health-and-place/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
24;['n/a'];['n/a'];['n/a'];1.0;3.0;n/a;0.0;5.8 mnths;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-public-health/;['n/a'];['n/a'];['n/a'];['n/a'];0.0 ;0.0;15.8 mnths;['n/a']
25;['n/a'];['n/a'];['n/a'];2.0;1.0;n/a;n/a;1.4 mnths;['n/a'];['n/a'];https://scirev.org/journal/sociology-of-health-and-illness/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;4.0;1.4 mnths;['n/a']
26;['n/a'];['n/a'];['n/a'];2.0;1.0;n/a;n/a;3.4 mnths;['n/a'];['n/a'];https://scirev.org/journal/health-promotion-international/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.0;3.4 mnths;['n/a']
27;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;2.0;5.5 mnths;['n/a'];['n/a'];https://scirev.org/journal/bmc-medical-ethics/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.0;9.7 mnths;['n/a']
28;['n/a'];['n/a'];['n/a'];n/a;n/a;35 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/substance-use-and-misuse/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
29;['n/a'];['n/a'];['n/a'];n/a;n/a;6 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/journal-of-community-health/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
30;['25'];['56'];['68'];1.0;1.0;n/a;n/a;5.5 mnths;['6.25'];['12'];https://scirev.org/journal/nutrition-reviews/;['Editor'];['no'];['257'];['optional'];2.0 ;3.0;5.5 mnths;['5.59']
31;['n/a'];['n/a'];['n/a'];2.0;3.0;n/a;5.0;4.5 mnths;['n/a'];['n/a'];https://scirev.org/journal/european-journal-of-ageing/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;3.0;8.1 mnths;['n/a']
32;['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;n/a;n/a;[];['n/a'];https://scirev.org/journal/acta-bioethica/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;[]
