;% accepted last year;% immediately rejected last year;Articles published last year;Average number of review reports;Average number of review rounds;Decision time immediate rejection;Difficulty of reviewer comments;Duration first review ;Five-year impact factor;Issues per year;Journal link;Kind of complaint procedure;Manuscript handling fee?;Manuscripts received last year;Open access status;Overall rating manuscript handlingOverall rating manuscript handling;Quality of review reports;Total handling time accepted manuscripts;Two-year impact factor
0;['n/a'];['n/a'];['n/a'];2.0;2.0;28 days;3.0;8.2 mnths;['n/a'];['n/a'];https://scirev.org/journal/higher-education/;['n/a'];['n/a'];['n/a'];['n/a'];3.5 ;2.5;11.2 mnths;['n/a']
1;['n/a'];['n/a'];['n/a'];0.7;1.0;n/a;n/a;5.3 mnths;['n/a'];['n/a'];https://scirev.org/journal/comparative-education/;['n/a'];['n/a'];['n/a'];['n/a'];0.7 ;2.0;5.3 mnths;['n/a']
2;['n/a'];['n/a'];['n/a'];1.3;2.0;n/a;4.0;10.7 mnths;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-educational-development/;['n/a'];['n/a'];['n/a'];['n/a'];0.3 ;0.3;14.1 mnths;['n/a']
3;['n/a'];['n/a'];['n/a'];2.5;2.0;26 days;1.5;5.9 mnths;['n/a'];['n/a'];https://scirev.org/journal/gender-and-education/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;2.5;8.6 mnths;['n/a']
4;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;3.5;4.3 mnths;['n/a'];['n/a'];https://scirev.org/journal/critical-studies-in-education/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;5.0;5.0 mnths;['n/a']
5;['n/a'];['n/a'];['n/a'];2.0;2.0;1 days;2.0;4.6 mnths;['n/a'];['n/a'];https://scirev.org/journal/womens-studies-international-forum/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;4.0;5.1 mnths;['n/a']
6;['n/a'];['n/a'];['n/a'];4.5;2.0;n/a;4.0;2.2 mnths;['n/a'];['n/a'];https://scirev.org/journal/educational-research-review/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.0;2.4 mnths;['n/a']
7;['n/a'];['n/a'];['n/a'];3.5;3.0;n/a;5.0;16.3 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-mixed-methods-research/;['n/a'];['n/a'];['n/a'];['n/a'];2.5 ;3.5;22.9 mnths;['n/a']
8;['n/a'];['n/a'];['n/a'];2.5;1.5;n/a;3.0;6.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/learning-and-individual-differences/;['n/a'];['n/a'];['n/a'];['n/a'];2.5 ;3.0;7.0 mnths;['n/a']
9;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;1.5;2.5 mnths;['n/a'];['n/a'];https://scirev.org/journal/english-for-specific-purposes/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;4.0;3.1 mnths;['n/a']
10;['n/a'];['n/a'];['n/a'];2.0;1.0;0 days;n/a;1.2 mnths;['n/a'];['n/a'];https://scirev.org/journal/internet-and-higher-education/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;2.0;1.2 mnths;['n/a']
11;['n/a'];['n/a'];['n/a'];3.0;1.0;2 days;n/a;1.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-youth-and-adolescence/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;3.0;1.0 mnths;['n/a']
12;['n/a'];['n/a'];['n/a'];n/a;n/a;46 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/computers-and-education/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
13;['n/a'];['n/a'];['n/a'];n/a;n/a;16 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/educational-researcher/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
14;['n/a'];['n/a'];['n/a'];1.5;2.0;n/a;3.0;1.6 mnths;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-bilingualism/;['n/a'];['n/a'];['n/a'];['n/a'];4.5 ;4.0;2.4 mnths;['n/a']
15;['n/a'];['n/a'];['n/a'];2.0;1.0;n/a;n/a;3.7 mnths;['n/a'];['n/a'];https://scirev.org/journal/school-effectiveness-and-school-improvement/;['n/a'];['n/a'];['n/a'];['n/a'];3.5 ;3.5;3.7 mnths;['n/a']
16;['n/a'];['n/a'];['n/a'];n/a;n/a;29 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/research-in-higher-education/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
17;['n/a'];['n/a'];['n/a'];3.0;1.0;1 days;n/a;2.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-educational-psychology/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.0;2.0 mnths;['n/a']
18;['n/a'];['n/a'];['n/a'];2.0;1.0;n/a;n/a;3.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/minerva/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;3.5;3.0 mnths;['n/a']
19;['n/a'];['n/a'];['n/a'];3.0;1.0;n/a;n/a;0.9 mnths;['n/a'];['n/a'];https://scirev.org/journal/elt-journal/;['n/a'];['n/a'];['n/a'];['n/a'];2.5 ;3.0;0.9 mnths;['n/a']
20;['n/a'];['n/a'];['n/a'];2.0;1.0;n/a;n/a;2.1 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-special-education/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;2.0;2.1 mnths;['n/a']
21;['n/a'];['n/a'];['n/a'];3.0;2.0;n/a;3.0;2.5 mnths;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-lifelong-education/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;2.0;5.6 mnths;['n/a']
22;['n/a'];['n/a'];['n/a'];1.0;1.0;n/a;n/a;6.5 mnths;['n/a'];['n/a'];https://scirev.org/journal/asia-pacific-education-researcher/;['n/a'];['n/a'];['n/a'];['n/a'];1.0 ;1.0;6.5 mnths;['n/a']
23;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;4.0;3.9 mnths;['n/a'];['n/a'];https://scirev.org/journal/educational-technology-and-society/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;3.0;8.2 mnths;['n/a']
24;['n/a'];['n/a'];['n/a'];2.0;1.0;n/a;n/a;4.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/economics-of-education-review/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;3.0;4.0 mnths;['n/a']
25;['n/a'];['n/a'];['n/a'];1.0;2.0;n/a;4.0;1.1 mnths;['n/a'];['n/a'];https://scirev.org/journal/international-journal-of-training-and-development/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;3.0;1.4 mnths;['n/a']
26;['n/a'];['n/a'];['n/a'];2.0;3.0;n/a;1.0;12.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-philosophy-of-education/;['n/a'];['n/a'];['n/a'];['n/a'];0.0 ;2.0;28.0 mnths;['n/a']
27;['n/a'];['n/a'];['n/a'];1.0;1.0;n/a;n/a;4.5 mnths;['n/a'];['n/a'];https://scirev.org/journal/oxford-review-of-education/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;3.0;4.5 mnths;['n/a']
28;['n/a'];['n/a'];['n/a'];3.0;2.0;n/a;2.0;3.2 mnths;['n/a'];['n/a'];https://scirev.org/journal/medical-teacher/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;5.0;5.5 mnths;['n/a']
29;['n/a'];['n/a'];['n/a'];5.0;1.0;n/a;n/a;4.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/teaching-and-learning-in-medicine/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;4.0;4.0 mnths;['n/a']
30;['n/a'];['n/a'];['n/a'];1.0;2.0;n/a;1.0;4.5 mnths;['n/a'];['n/a'];https://scirev.org/journal/cultura-y-educacion/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;5.0;8.6 mnths;['n/a']
31;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;2.0;3.9 mnths;['n/a'];['n/a'];https://scirev.org/journal/system/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.0;6.6 mnths;['n/a']
