;% accepted last year;% immediately rejected last year;Articles published last year;Average number of review reports;Average number of review rounds;Decision time immediate rejection;Difficulty of reviewer comments;Duration first review ;Five-year impact factor;Issues per year;Journal link;Kind of complaint procedure;Manuscript handling fee?;Manuscripts received last year;Open access status;Overall rating manuscript handlingOverall rating manuscript handling;Quality of review reports;Total handling time accepted manuscripts;Two-year impact factor
0;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;0.0;3.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/antimicrobial-agents-and-chemotherapy/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;5.0;4.0 mnths;['n/a']
1;['n/a'];['n/a'];['n/a'];2.0;1.0;n/a;n/a;1.3 mnths;['n/a'];['n/a'];https://scirev.org/journal/neuropsychopharmacology/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;3.0;1.3 mnths;['n/a']
2;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;4.0;1.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/frontiers-in-pharmacology/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;4.0;1.3 mnths;['n/a']
3;['n/a'];['n/a'];['n/a'];2.0;1.0;n/a;n/a;1.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/current-medicinal-chemistry/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;4.0;1.0 mnths;['n/a']
4;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;1.0;0.7 mnths;['n/a'];['n/a'];https://scirev.org/journal/biomedical-chromatography/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;5.0;0.8 mnths;['n/a']
5;['n/a'];['n/a'];['n/a'];3.0;2.0;n/a;4.0;2.1 mnths;['n/a'];['n/a'];https://scirev.org/journal/cellular-and-molecular-life-sciences/;['n/a'];['n/a'];['n/a'];['n/a'];1.0 ;2.0;3.4 mnths;['n/a']
6;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;5.0;1.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/comparative-biochemistry-and-physiology-part-c-toxicology-and-pharmacology/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;5.0;1.0 mnths;['n/a']
7;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;4.0;1.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/cns-neuroscience-and-therapeutics/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;3.0;1.5 mnths;['n/a']
8;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;2.0;0.6 mnths;['n/a'];['n/a'];https://scirev.org/journal/biochemical-pharmacology/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;3.0;0.7 mnths;['n/a']
9;['n/a'];['n/a'];['n/a'];1.0;1.0;n/a;n/a;2.2 mnths;['n/a'];['n/a'];https://scirev.org/journal/phytomedicine/;['n/a'];['n/a'];['n/a'];['n/a'];2.0 ;0.0;2.2 mnths;['n/a']
