;% accepted last year;% immediately rejected last year;Articles published last year;Average number of review reports;Average number of review rounds;Decision time immediate rejection;Difficulty of reviewer comments;Duration first review ;Five-year impact factor;Issues per year;Journal link;Kind of complaint procedure;Manuscript handling fee?;Manuscripts received last year;Open access status;Overall rating manuscript handlingOverall rating manuscript handling;Quality of review reports;Total handling time accepted manuscripts;Two-year impact factor
0;['n/a'];['n/a'];['n/a'];2.5;1.5;n/a;3.0;6.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/learning-and-individual-differences/;['n/a'];['n/a'];['n/a'];['n/a'];2.5 ;3.0;7.0 mnths;['n/a']
1;['n/a'];['n/a'];['n/a'];2.0;3.0;n/a;4.0;4.5 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-social-psychology/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.5;10.0 mnths;['n/a']
2;['n/a'];['n/a'];['n/a'];2.0;3.0;11 days;3.0;1.6 mnths;['n/a'];['n/a'];https://scirev.org/journal/cultural-diversity-and-ethnic-minority-psychology/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;3.0;3.9 mnths;['n/a']
3;['n/a'];['n/a'];['n/a'];2.0;1.0;2 days;n/a;3.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/british-journal-of-social-psychology/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;3.0;3.0 mnths;['n/a']
4;['n/a'];['n/a'];['n/a'];1.5;1.5;n/a;2.0;6.3 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-applied-social-psychology/;['n/a'];['n/a'];['n/a'];['n/a'];2.5 ;3.0;6.7 mnths;['n/a']
5;['n/a'];['n/a'];['n/a'];3.0;1.0;2 days;n/a;1.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-youth-and-adolescence/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;3.0;1.0 mnths;['n/a']
6;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;3.5;2.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/evolutionary-psychology/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;5.0;2.7 mnths;['n/a']
7;['n/a'];['n/a'];['n/a'];n/a;n/a;17 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/social-psychological-and-personality-science/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
8;['n/a'];['n/a'];['n/a'];2.5;2.5;n/a;3.0;3.9 mnths;['n/a'];['n/a'];https://scirev.org/journal/motivation-and-emotion/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.5;6.5 mnths;['n/a']
9;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;3.0;1.4 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-social-and-personal-relationships/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;4.0;2.3 mnths;['n/a']
10;['n/a'];['n/a'];['n/a'];2.0;3.0;n/a;4.0;2.3 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-community-and-applied-social-psychology/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;3.0;4.5 mnths;['n/a']
11;['n/a'];['n/a'];['n/a'];n/a;n/a;8 days;n/a;n/a;['n/a'];['n/a'];https://scirev.org/journal/nature-human-behavior/;['n/a'];['n/a'];['n/a'];['n/a'];n/a;n/a;n/a;['n/a']
12;['n/a'];['n/a'];['n/a'];3.0;2.0;n/a;1.0;1.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/body-image/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.0;1.2 mnths;['n/a']
13;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;4.0;10.4 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-managerial-psychology/;['n/a'];['n/a'];['n/a'];['n/a'];3.0 ;5.0;14.1 mnths;['n/a']
14;['n/a'];['n/a'];['n/a'];3.0;2.0;n/a;5.0;2.5 mnths;['n/a'];['n/a'];https://scirev.org/journal/integrative-psychological-and-behavioral-science/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;5.0;2.8 mnths;['n/a']
15;['6'];['35'];['34'];3.0;1.0;n/a;n/a;2.3 mnths;['2.44'];['6'];https://scirev.org/journal/gender-and-society/;['Editor'];['no'];['650'];['no'];4.0 ;4.0;2.3 mnths;['2.00']
16;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;2.0;1.3 mnths;['n/a'];['n/a'];https://scirev.org/journal/social-cognition/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.0;1.3 mnths;['n/a']
17;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;1.0;1.8 mnths;['n/a'];['n/a'];https://scirev.org/journal/journal-of-adolescence/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;3.0;2.2 mnths;['n/a']
18;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;2.0;8.0 mnths;['n/a'];['n/a'];https://scirev.org/journal/social-psychology-of-education/;['n/a'];['n/a'];['n/a'];['n/a'];2.0 ;3.0;10.0 mnths;['n/a']
19;['n/a'];['n/a'];['n/a'];2.0;2.0;n/a;4.0;3.9 mnths;['n/a'];['n/a'];https://scirev.org/journal/bmc-psychology/;['n/a'];['n/a'];['n/a'];['n/a'];4.0 ;4.0;5.8 mnths;['n/a']
20;['n/a'];['n/a'];['n/a'];3.0;2.0;n/a;5.0;2.4 mnths;['n/a'];['n/a'];https://scirev.org/journal/social-psychology-quarterly/;['n/a'];['n/a'];['n/a'];['n/a'];5.0 ;5.0;4.6 mnths;['n/a']
